word,pos,level,url,uk_audio,us_audio,definition,origin
turn,verb,A1,https://www.oxfordlearnersdictionaries.com/definition/english/turn_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tur/turn_/turn__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tur/turn_/turn__us_1.mp3,to move or make something move around a central point,"Old Englishtyrnan,turnian(verb), from Latintornare, fromtornus‘lathe’, from Greektornos‘lathe, circular movement’; probably reinforced in Middle English by Old Frenchturner. The noun (Middle English) is partly from Anglo-Norman Frenchtourn, partly from the verb."
undergo,verb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/undergo,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/undergo__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/und/under/undergo__us_1.mp3,"to experience something, especially a change or something unpleasant","Old Englishundergān‘undermine’ (seeunder-,go)."
unconscious,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/unconscious_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unc/uncon/unconscious__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/unc/uncon/unconscious__us_1.mp3,"in a state like sleep because of an injury or illness, and not able to use your senses",N/A
turn,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/turn_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tur/turn_/turn__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tur/turn_/turn__us_1.mp3,the time when somebody in a group of people should or is allowed to do something,"Old Englishtyrnan,turnian(verb), from Latintornare, fromtornus‘lathe’, from Greektornos‘lathe, circular movement’; probably reinforced in Middle English by Old Frenchturner. The noun (Middle English) is partly from Anglo-Norman Frenchtourn, partly from the verb."
unprecedented,adjective,C1,https://www.oxfordlearnersdictionaries.com/definition/english/unprecedented,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unp/unpre/unprecedented__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/unp/unpre/unprecedented__us_1.mp3,"that has never happened, been done or been known before",N/A
trust,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/trust_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tru/trust/trust__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tru/trust/trust__us_1.mp3,"the belief that somebody/something is good, sincere, honest, etc. and will not try to harm or trick you","Middle English: from Old Norsetraust, fromtraustr‘strong’; the verb from Old Norsetreysta, assimilated to the noun."
underwear,noun,B1,https://www.oxfordlearnersdictionaries.com/definition/english/underwear,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/underwear__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/und/under/underwear__us_1.mp3,clothes that you wear under other clothes and next to the skin,N/A
type,verb,B1,https://www.oxfordlearnersdictionaries.com/definition/english/type_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/typ/type_/type__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/typ/type_/type__us_1.mp3,to write something using a computer keyboard ortypewriter,"late 15th cent. (in the sense ‘symbol, emblem’): from French, or from Latintypus, from Greektupos‘impression, figure, type’, fromtuptein‘to strike’. The use in printing dates from the early 18th cent.; the general sense ‘category with common characteristics’ arose in the mid 19th cent."
tube,noun,B1,https://www.oxfordlearnersdictionaries.com/definition/english/tube,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tub/tube_/tube__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tub/tube_/tube__us_1.mp3,"a long, hollow pipe made of metal, plastic, rubber, etc., through which liquids or gases move from one place to another",mid 17th cent.: from Frenchtubeor Latintubus.
twenty,number,A1,https://www.oxfordlearnersdictionaries.com/definition/english/twenty,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twe/twent/twenty__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/twe/twent/twenty__us_1_rr.mp3,20,N/A
underground,adjective,A2,https://www.oxfordlearnersdictionaries.com/definition/english/underground_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/underground__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/und/under/underground__us_5.mp3,under the surface of the ground,N/A
unnecessary,adjective,B1,https://www.oxfordlearnersdictionaries.com/definition/english/unnecessary,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unn/unnec/unnecessary__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/unn/unnec/unnecessary__us_1.mp3,not needed; more than is needed,N/A
unknown,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/unknown_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unk/unkno/unknown__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/unk/unkno/unknown__us_1.mp3,not known or identified,N/A
TV,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/tv,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tv_/tv__g/tv__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tv_/tv__u/tv__us_2.mp3,television,N/A
unveil,verb,C1,https://www.oxfordlearnersdictionaries.com/definition/english/unveil,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unv/unvei/unveil__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/unv/unvei/unveil__us_1.mp3,"to remove a cover or curtain from a painting, statue, etc. so that it can be seen in public for the first time",N/A
unhappy,adjective,A2,https://www.oxfordlearnersdictionaries.com/definition/english/unhappy,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unh/unhap/unhappy__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/unh/unhap/unhappy__us_1.mp3,not happy; sad,N/A
two,number,A1,https://www.oxfordlearnersdictionaries.com/definition/english/two,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/two/two__/two__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/two/two__/two__us_1.mp3,2,"Old Englishtwā(feminine and neuter) of Germanic origin; related to Dutchtweeand Germanzwei, from an Indo-European root shared by Latin and Greekduo. Compare withtwain."
uncomfortable,adjective,B1,https://www.oxfordlearnersdictionaries.com/definition/english/uncomfortable,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unc/uncom/uncomfortable__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/unc/uncom/uncomfortable__us_4.mp3,"not letting you feel physically comfortable; unpleasant to wear, sit on, etc.",N/A
union,noun,B1,https://www.oxfordlearnersdictionaries.com/definition/english/union,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/union/union__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/uni/union/union__us_2.mp3,"an organization of workers, usually in a particular industry, that exists to protect their interests, improve conditions of work, etc.","late Middle English: from Old French, or from ecclesiastical Latinunio(n-)‘unity’, from Latinunus‘one’."
universal,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/universal,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/unive/universal__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/uni/unive/universal__us_1.mp3,done by or involving all the people in the world or in a particular group,"late Middle English: from Old French, or from Latinuniversalis, fromuniversus‘combined into one, whole’, fromuni-‘one’ +versus‘turned’ (past participle ofvertere)."
unfortunate,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/unfortunate_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unf/unfor/unfortunate__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/unf/unfor/unfortunate__us_1.mp3,having bad luck; caused by bad luck,N/A
unity,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/unity,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/unity/unity__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/uni/unity/unity__us_1.mp3,the state of being in agreement and working together; the state of being joined together to form one unit,"Middle English: from Old Frenchunite, from Latinunitas, fromunus‘one’."
unique,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/unique,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/uniqu/unique__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/uni/uniqu/unique__us_1.mp3,being the only one of its kind,"early 17th cent.: from French, from Latinunicus, fromunus‘one’."
undermine,verb,C1,https://www.oxfordlearnersdictionaries.com/definition/english/undermine,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/undermine__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/und/under/undermine__us_1_rr.mp3,"to make something, especially somebody’s confidence or authority, gradually weaker or less effective","Middle English: fromunder-+ the verbmine, probably suggested by Middle Dutchondermineren."
tsunami,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/tsunami,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tsu/tsuna/tsunami__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tsu/tsuna/tsunami__us_1.mp3,"an extremely large wave in the sea caused, for example, by an earthquake","late 19th cent.: from Japanese, fromtsu‘harbour’ +nami‘wave’."
under,preposition,A1,https://www.oxfordlearnersdictionaries.com/definition/english/under_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/under__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/und/under/under__us_1.mp3,"in, to or through a position that is below something","Old English, of Germanic origin; related to Dutchonderand Germanunter."
unexpected,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/unexpected,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/une/unexp/unexpected__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/une/unexp/unexpected__us_2.mp3,"if something isunexpected, it surprises you because you were not expecting it",N/A
trouble,verb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/trouble_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tro/troub/trouble__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tro/troub/trouble__us_2.mp3,to make somebody worried or upset,"Middle English: from Old Frenchtruble(noun),trubler(verb), based on Latinturbidus, fromturba‘a crowd, a disturbance’."
us,pronoun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/us_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/us_/us__g/us__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/us_/us__u/us__us_2_rr.mp3,"used when the speaker or writer and another or others are the object of a verb or preposition, or after the verbbe","Old Englishūs, accusative and dative ofwe, of Germanic origin; related to Dutchonsand Germanuns."
up,preposition,A1,https://www.oxfordlearnersdictionaries.com/definition/english/up_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/up_/up__g/up__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/up_/up__u/up__us_1.mp3,to or in a higher position somewhere,"Old Englishup(p),uppe, of Germanic origin; related to Dutchopand Germanauf."
used to,modal verb,A2,https://www.oxfordlearnersdictionaries.com/definition/english/used-to,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/use/used_/used_to_1_gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/use/used_/used_to_1_us_1.mp3,used to say that something happened continuously or frequently during a period in the past,N/A
Tuesday,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/tuesday,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tue/tuesd/tuesday__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tue/tuesd/tuesday__us_1_rr.mp3,the day of the week after Monday and before Wednesday,Originally translated from the Latin for ‘day of Mars’dies Martiand named after the Germanic godTiw.
useless,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/useless,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/use/usele/useless__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/use/usele/useless__us_1.mp3,not useful; not doing or achieving what is needed or wanted,N/A
truth,noun,B1,https://www.oxfordlearnersdictionaries.com/definition/english/truth,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tru/truth/truth__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tru/truth/truth__us_1.mp3,"the true facts about something, rather than the things that have been invented or guessed","Old Englishtrīewth,trēowth‘faithfulness, constancy’ (seetrue,-th)."
